Unique id,Customer Remarks
633bef09-708a-4ef1-8a2e-d9716099a5b3,"On 4th of August 3 products from Colour Duva were delivered and  all of them were cheaper range of product from the same company and did not resemble the product description or the image shared on the app.   was not even delivered. Packet only had eyeliner. I had raised the issue many times with Shopzilla but no redressal has been given. 3 or 4 times the call from Shopzilla was received but nobody spoke and the call got disconnected and without even talking to me the case was marked resolved. Now I am stuck up with the products which I cannot use ,cannot return nor can order another one. Please look into the matter immediately. This complain is not just for this one product but all three product delivered by COLOUR DIVA on 4th August. This is sure case of cheating the customer. They mark the product as non returnable and then send any garbage and Shopzilla cannot wash their hands off by saying that it is 'a non returnable product' since you have taken the responsibility of the company who sells with you. Had such a thing happened with me on SuperBuy I would be asked not to send the product back and an immediate refund would have been issued. You need to address this issue immediately and offer satisfying redressal"
51325e59-a246-4098-b090-a1f9833a1c16,Customer service was quite impressive but product service is not good at all.
305fa57b-9cc2-4689-8d13-b47933aac67a,Put customer care number first their se no proper service from ur side vesy bad experience never to buy any think form this side ??
71a27b43-9843-4647-bb6f-a53e46aa3e5e,Thanks for Shopzilla customer care 
993b5654-38a2-4e63-8725-2878106d3757,My one month old problem I have regular talk Shopzilla executive but my problem not solve 
c0a4bea1-6954-41c1-bce1-91e28f1e7d18,All time delivery agent not receiving call
7f17a9a7-d633-4b34-b51a-3733bf0dfd6c,Refund otp is a sensitive issue  i could not confirm to your executive so please send my refund money to my bank details told your executive thanks
8fcc70a1-f479-4c64-81e4-58b001831cd4,Customer care interaction is very good. ??
14c5c3ab-4874-44cf-84d8-1beb3720a23b,Issue not resolved due to inarrogance of Delivery person
58b29a08-d95e-4493-8328-e29ca77ef829,"Block irregular seller ,those who irritated customer"
a2788287-88e1-4f02-88a7-926d6457bc08,nice talking to   u
b8675bcc-c581-4e56-aa1f-9a6328375db0,The way of talking is very good and polite 
42f00ec7-a05c-4286-86fd-ef03ed101b8b,This customer care very services thanks for all Shopzilla halpcent
a5c5b9f8-3972-4c6c-8dd3-ea518c85b2b1,Thanks for understanding the problem related to the book and process the refund for same.You are very calm and responsive.Also I have a request to stop that seller to sell the duplicate book on FK 
badf0ace-dd64-4934-927f-c66a6ef596e3,\u00C0point Best Delivery agent  is  not delivered properly 
cafe5ed9-8911-45bd-a35f-7619d30a7d88,I will talk to good person
b99d316d-1a8b-40b7-8eff-f612922029d2,"Very polite, helpful, problem solving person lite talking thank you customer service."
8205a5b3-2474-4b14-b346-ddbb6c93e4dc,Its very simpleKeep a mailbox were customers can send emails and also keep escalation matrix as wellIt is very frustrating when the only way to reach out to Customer care is to request a call back
ba64c878-f74b-41a8-b23e-fb7b2dd3b9fc,Nothing else. Your delivery agents ate not existable for delivering products from your company side.
bd02e83f-78e6-44c8-aaae-e42be74852dc,The Customer Support person was so polite on call and I am very satisfied with my issue. Thank you so much??
4a76616d-c783-4c9c-8a77-a2fed467746f,Nice person 
4aa60446-8a2b-4311-bcf0-bb67cc1b9499,Hi...today I'll talk to Shopzilla coustomer care executive and I'm fully satisfied..he will given to me full attention thanku sir for everything..
4faa2714-ad69-4919-8bf3-dfa973c773f1,This is for the first time in my life i have talked to a very polite and intelligent customer service agent who solve my query with in a few minutes. ...she is the best .
91459b73-3c78-472a-9e5a-9a33c1116f7e,The customer support executive has done a great job . I really appreciate her for her work. Thank you. But I hope every customer support executive should be like her in resolving problem.
6575aa36-a756-490e-8b58-0d86b77f0adb,Unable to contact your customer care easily
c262df70-9ba1-4616-bd0b-9f19726a2ac5,Nice support staff
ea05d5e2-84f3-4972-9356-06fcd6037349,The customer support executive which I talked was very polite and resolved my problem in a easy manner
e9965256-25e3-4e47-b5a5-4be59eb11ad2,I'm totally satisfied with talk to her.and my problem was resolved quickly..thank you so much 
6f75882c-2644-421a-9e9e-7176ca75e29f,Shopzilla executive does not.. solved my issue at all ..they even don't try to solving my issue....Shopzilla doing cheating toward giving  the right discount to the customer
3e80b84d-87d0-48e0-9872-3eba15cc34b1,I want to Take strictly action to a merchant a person who delivers my phoneHe put my phone in blocked list 
0c826a2c-cc08-4283-90bb-0c5754bb71d4,It was very good.  Behaviour off talking and giving good response for customer 
124ce59c-42ac-4c44-9826-73c736fcbd30,No date or time for delivery confirmed neither follow up promised. Worst customer service
2710b0bb-752c-4261-9a6c-ebc5bdf980b8,The issue was very poorly handled. I had requested for a bigger tshirt size in exchange however the executive placed an order for a smaller size.
9403d2de-0398-4925-bfe2-5ced3459b2ea,Very worst product amlresyd damaged product received.I never seen like this stupid service. Service with good sellers product
2daf921d-849d-44fb-893f-2fb2f79b67cb,Delivery person should be punished for such work like without contact the customer and rejected the return.
e1d9c355-363e-460d-ab30-37ec5047e3be,Thank you?customer service
3bd205f8-d43c-4b44-9447-41e7ce9e5248,Nice talking with her she is very good she is really help me 
a12fbc9d-8bda-4eea-82e2-1c369c718947,I am helples when comple the return and refund order with out your executive it not possible pl. Make it eassy
77f16e6f-d046-4b2c-aae2-45160f37831e,Its very bad on behalf of customer service that the Senior executive after listening to me disconnected the call & never returned back to answer my queries as she didn't had answers to my questions.
6a3f660b-13fd-4ed2-be4b-a6f4b9defd84,It's take very long time to get a call back from customer service
5b699e61-eea7-461d-9206-b8599f69605a,The customer should get compensation amount if the order is cancelled at the seller/   end. But it is not given. So I think   is taking the consumers very carelessly. Complaint at consumer court is the only solution.
47be78ea-303b-4c98-bbcb-bd83539e3ae7,Nice customer care service 
bd246e54-b3ed-4408-b5bb-fa6807f3128c,Helpful and sporting experience with talking customer care executive 
e6cdf549-20c7-4045-a804-ffea275a7567,Thank you for Shopzilla customer care perfect women
71951e76-db01-49df-ae50-75c0a62c3104,I would like to file a complaint for the agents that i have interacted with today. I called for 1 hour talked with 3 agents and all of them failed to provide ke supervisor as they were not able to understand my concern first agent transferred the call to another department even though i asked for supervisor or manager and second person was not even listening to or try to understand the severity of the case. He also loed on the recorded line that they do not have the option to transfer the call his name was Chandar Parkash I don't think he gave me the correct name. Third agent was polite but had no ownership of the call and took 7 minutes to check with the available resources to help me which wasted my time.Shopzilla is really a terrible company. 
8797bafe-7862-4ca8-b563-8b3a0b13b59c,Very Very Bad service of Shopzilla and there customer care executive
f5cb2848-82a3-4766-98df-b218e32fec54,Supportive staff 
ce9d4d1e-b65b-488b-8442-26e74b0732c2,Your customer service representative was very polite. It shows his awareness & discipline against my issue. This type of quality should be followed by others. Really admirable.
cadcf87c-f7d7-4f4f-9790-353521f27741,Talk with respectively so very nice
b1b48035-5c75-4c67-8c2a-241b319dd747,Customer care executive was very professional and experienced 
6f7ccd05-b3de-41e9-8e76-5d68c256e192,Please stop patronizing cheat type sellers
c0b7a69e-e2d0-4f30-97a9-f8344d0157eb,"Where your executive was very good, responsive and courteous in his responses and trying to solve the issue. the whole experience of purchase through Shopzilla has really made me extremely frustrated."
b4047489-e44c-4971-b477-d4f8d52d9a0f,Not resolved my problemTeam very poor qualityNot responding delivery executiveFake delivery executiveFake coustomer spot servicePlease resolve my problem 
7b113798-a92c-487e-8155-d3eb1a3cfe62,Why your executive keep on asking for equery even after looking into the unresolved issue 
4079fe74-f762-403f-80b8-fc7e43b38bcb,Very nice talking to customer support executive 
d47fe3c7-85f7-4a32-aeb5-5a3537f6e177,way of talking is very good
ffe37984-26e1-4e81-8206-e3deec77f2c8,Nice support executive 
089e0e89-f368-4dc7-99b6-fc512a4ec64a,Your customer care number is not working and it's take huge time and mind to reach at you. It is not possible for all customers from all over   so please restart your customer care number again 
dca1b04f-db1b-4b53-b013-48ea7b63e3e0,Thanks for giving information from calling executive 
d4528015-9638-442b-ac59-9f4b4ac3a744,Worst service and worst customer support executive. They even don\u2019t know what customer was asking about. Simply they will tell the given delivery date. No response for delaying the deliver. Please change the customer executives.
f8857cae-5ae7-4c54-b789-18cfcffbc632,The way of talking...is all about very good....   
3788e075-a4d9-43be-885a-60b4e493a94b,For Defect On Arrival scenario it is should be obvious return/replacement. I should not spend time talking to customer service agent for 15-20 mins! 
5ef487ad-73f2-4d2b-a901-63197f74b122,I can't contact with the seller customer care
b79f1c7a-a8ec-475f-abbd-87cfd28d00e0,Nice person 
dcf95271-e286-45cb-8828-2d26e0964217,Good person 
e39ef952-8a21-474b-bc47-6c2a6e4dcad0,The executive was highly efficient to work upon the queries. Really appreciate the efforts and profeesionalism.Happy rakhi and sawan bless him with grrat performance and more sucess. 
2c48098e-a9c6-41c3-92e0-3593d74a3f10,Please take action against third party sellers who are sending wrong items or not sending items at all
754d168b-7e61-4b58-857d-6bafd57bc365,Nice to talk to customer executive but try to speed up the deliveryThank you??
28c1623c-2560-4463-94b2-eda3de425519,I used to shop a lot in Shopzilla but now some sellers are not sending good products TO aap seler   k product send right
2345ab88-d0a9-40e9-9bb1-3026e4035585,Good staff
a9224b6a-823b-4652-bbd7-f96672649936,"The Delivery never happened even after three days, despite the tall claim of same day delivery.The   or Shopzilla site could not give any info on where my product is or any expected time line .The executive were clueless and repeating the fixed line of \""unavoidable circumstances ' they didnot have any idea why the delay No one Shopzilla cared to che k with delivery teamShopzilla is not concerned on post order service it's all marketing no"
f4500c60-23db-4b4d-a91b-b247f1f6ae5c,Make customer service related issues a bit more easier for consumers.
0953797f-58a0-40ca-b718-fca0ae89c8cf,"This feedback is not only for this time, this feedback goes for every person those who are communicate with me for this case and also the delivery executive. Extreme harrasment with me and my aged parents.There is no proper delivery time also."
bca10b3e-9cbf-490b-b6ed-916e5b0f729a,Excellent customer service even late hours.
a1d40834-9528-4827-9222-6ba306156058,Very humble person
f5e33430-03d9-4417-9c3c-28bded3c903d,Best customer service I agree 
a3799b91-ea18-4cc8-9895-939289e87ed4,Nice Customer care services
51bd5511-ed53-4062-8a5e-69920dffcc80,Good person 
96974d74-6aea-4f82-94e1-8e0a275d8b04,Very helpful customer care call service consultant  executive conversation.....
e8be6c20-76d4-4330-9378-a8c183386755,Please give importance to the customer and keep track on sellers as sometimes they send short item. I don't know where is the fault. Either delivery person or seller doing something fishy as this is the third incident in a very short time that I received item in short.
